"","activity","subject","V2","variable","V1"
"1038",2,28,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.325362338235294
"1039",2,28,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.476923344705882
"1040",2,28,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.670132120784314
"1041",2,28,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.334626168823529
"1042",2,28,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.374495907647059
"1043",2,28,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.528187016862745
"1044",2,28,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.70485275745098
"1045",2,29,"WALKING_UPSTAIRS","tBodyAccMag-mean()",0.00834360271428571
"1046",2,29,"WALKING_UPSTAIRS","tGravityAccMag-mean()",0.00834360271428571
"1047",2,29,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.344324833061224
"1048",2,29,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",0.0439627677608163
"1049",2,29,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.617340803061225
"1050",2,29,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.108306402963265
"1051",2,29,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.239108046693878
"1052",2,29,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.357213897032653
"1053",2,29,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.697454553061225
"1054",2,29,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.0414696051693878
"1055",2,29,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.0414696051693878
"1056",2,29,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.254485176020408
"1057",2,29,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.0800476153673469
"1058",2,29,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.712846318367347
"1059",2,29,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.155993755897959
"1060",2,29,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.280583556530612
"1061",2,29,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.074331469755102
"1062",2,29,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.756464186122449
"1063",2,30,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.137627857227385
"1064",2,30,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.137627857227385
"1065",2,30,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.596600099538461
"1066",2,30,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.113608367276923
"1067",2,30,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.718780256769231
"1068",2,30,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.400588353846154
"1069",2,30,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.549784890615385
"1070",2,30,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.449150735076923
"1071",2,30,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.773974451846154
"1072",2,30,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.327410815861538
"1073",2,30,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.327410815861538
"1074",2,30,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.561837706461538
"1075",2,30,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.169293534323077
"1076",2,30,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.774439096769231
"1077",2,30,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.394508080769231
"1078",2,30,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.580878133230769
"1079",2,30,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.151472278383077
"1080",2,30,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.791349425076923
"1081",3,1,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.0271882914106122
"1082",3,1,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.0271882914106122
"1083",3,1,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.0894474807979592
"1084",3,1,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.0757412543673469
"1085",3,1,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.295463843346939
"1086",3,1,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0965845343040816
"1087",3,1,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.0262184949326531
"1088",3,1,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.185720285744898
"1089",3,1,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.281963359177551
"1090",3,1,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.0198843506265306
"1091",3,1,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.0198843506265306
"1092",3,1,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.0257877197081633
"1093",3,1,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.225724368061224
"1094",3,1,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.306510645530612
"1095",3,1,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.186530301073469
"1096",3,1,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.104052260726531
"1097",3,1,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.398350390122449
"1098",3,1,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.391919876612245
"1099",3,2,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.0130976833548387
"1100",3,2,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.0130976833548387
"1101",3,2,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.101095541129032
"1102",3,2,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.0721127444516129
"1103",3,2,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.299363805290323
"1104",3,2,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0944743823516129
"1105",3,2,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.00334824889354839
"1106",3,2,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.175067546725806
"1107",3,2,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.26754342486129
"1108",3,2,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.0190105743774194
"1109",3,2,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.0190105743774194
"1110",3,2,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.0401992302290323
"1111",3,2,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.208249928870968
"1112",3,2,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.28876643616129
"1113",3,2,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.18663754716129
"1114",3,2,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.105763533558065
"1115",3,2,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.377480541806452
"1116",3,2,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.370452885935484
"1117",3,3,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",-0.0628126118283674
"1118",3,3,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",-0.0628126118283674
"1119",3,3,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.205239246653061
"1120",3,3,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.215294501244898
"1121",3,3,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.508567577142857
"1122",3,3,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0289413195612245
"1123",3,3,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",-0.049477977322449
"1124",3,3,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.332376629371429
"1125",3,3,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.576277199387755
"1126",3,3,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",-0.0411340078469388
"1127",3,3,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",-0.0411340078469388
"1128",3,3,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.0926324494530612
"1129",3,3,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.245794699346939
"1130",3,3,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.583919211020408
"1131",3,3,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.233849422120408
"1132",3,3,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.159102288018367
"1133",3,3,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.322440827020408
"1134",3,3,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.624910820612245
"1135",3,4,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.0333976870029268
"1136",3,4,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.0333976870029268
"1137",3,4,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.107771069026829
"1138",3,4,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.134179968804878
"1139",3,4,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.406052036097561
"1140",3,4,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0872754323658537
"1141",3,4,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.040451431102439
"1142",3,4,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.264880562780488
"1143",3,4,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.451504244853659
"1144",3,4,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.000664546024390243
"1145",3,4,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.000664546024390243
"1146",3,4,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.0179810760390244
"1147",3,4,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.230085993097561
"1148",3,4,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.47107955195122
"1149",3,4,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.209325083036585
"1150",3,4,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.106135923736585
"1151",3,4,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.348433781219512
"1152",3,4,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.537795966341463
"1153",3,5,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.211138853638298
"1154",3,5,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.211138853638298
"1155",3,5,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.0637528559361702
"1156",3,5,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.218029835319149
"1157",3,5,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.39719562106383
"1158",3,5,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.155742168808511
"1159",3,5,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.00918394264170213
"1160",3,5,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.349338414731915
"1161",3,5,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.453697247021277
"1162",3,5,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.205422375957447
"1163",3,5,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.205422375957447
"1164",3,5,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.0292570509829787
"1165",3,5,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.360678305253192
"1166",3,5,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.450303212340426
"1167",3,5,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",0.0428533623276596
"1168",3,5,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.089735699787234
"1169",3,5,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.484141274255319
"1170",3,5,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.487128422553191
"1171",3,6,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.333754731458333
"1172",3,6,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.333754731458333
"1173",3,6,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",0.10384507225
"1174",3,6,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",0.0142677821595833
"1175",3,6,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.0829366854166667
"1176",3,6,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.395958034583333
"1177",3,6,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.243834258785417
"1178",3,6,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.0143735434
"1179",3,6,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.132705384364583
"1180",3,6,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.373611914166667
"1181",3,6,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.373611914166667
"1182",3,6,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.209502174375
"1183",3,6,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.0426276750979167
"1184",3,6,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.111228416159583
"1185",3,6,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",0.1446227570625
"1186",3,6,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",0.15480886140625
"1187",3,6,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.242353857320833
"1188",3,6,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.145733545496458
"1189",3,7,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.0198795285851064
"1190",3,7,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.0198795285851064
"1191",3,7,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.170319619372979
"1192",3,7,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.18874081887234
"1193",3,7,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.399229959148936
"1194",3,7,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.218911066191489
"1195",3,7,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.067389886106383
"1196",3,7,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.255045057404255
"1197",3,7,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.289096677191489
"1198",3,7,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.214544028088723
"1199",3,7,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.214544028088723
"1200",3,7,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.0901836280510638
"1201",3,7,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.259751603446809
"1202",3,7,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.29477867693617
"1203",3,7,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",0.0214440976893617
"1204",3,7,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",0.107856840302128
"1205",3,7,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.396909651702128
"1206",3,7,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.353544695678723
"1207",3,8,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.176599311818421
"1208",3,8,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.176599311818421
"1209",3,8,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",0.262628490268421
"1210",3,8,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",0.0993429744078947
"1211",3,8,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.126189142894737
"1212",3,8,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.301626757315789
"1213",3,8,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.331528459921053
"1214",3,8,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.00036272967368421
"1215",3,8,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.125179586744737
"1216",3,8,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.131337867236842
"1217",3,8,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.131337867236842
"1218",3,8,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.2534082561
"1219",3,8,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.0466291872078947
"1220",3,8,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.157484866842105
"1221",3,8,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.156141093578947
"1222",3,8,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",0.134734731236842
"1223",3,8,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.255590314210526
"1224",3,8,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.26298447
"1225",3,9,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.00197879410607843
"1226",3,9,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.00197879410607843
"1227",3,9,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.20605027854902
"1228",3,9,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.244207049568627
"1229",3,9,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.465529870392157
"1230",3,9,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0437067246960784
"1231",3,9,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",-0.0821772720392157
"1232",3,9,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.366208005768627
"1233",3,9,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.52207234627451
"1234",3,9,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.0378358135980392
"1235",3,9,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.0378358135980392
"1236",3,9,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.112471045766667
"1237",3,9,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.337827998058824
"1238",3,9,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.514813192941176
"1239",3,9,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.129422141388235
"1240",3,9,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.161718784911765
"1241",3,9,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.439031871254902
"1242",3,9,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.541114892745098
"1243",3,10,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.289965581304348
"1244",3,10,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.289965581304348
"1245",3,10,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",0.0201649098478261
"1246",3,10,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.153765002173913
"1247",3,10,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.335712384782609
"1248",3,10,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.275639346173913
"1249",3,10,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.120459639257826
"1250",3,10,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.275024419556522
"1251",3,10,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.413148464347826
"1252",3,10,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.311197367173913
"1253",3,10,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.311197367173913
"1254",3,10,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.0697660218847826
"1255",3,10,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.260386255493478
"1256",3,10,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.409960491521739
"1257",3,10,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",0.124962424243478
"1258",3,10,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.00664095240434783
"1259",3,10,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.383865464717391
"1260",3,10,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.448863512391304
"1261",3,11,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.126227657258696
"1262",3,11,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.126227657258696
"1263",3,11,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.198206139934783
"1264",3,11,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.19788336026087
"1265",3,11,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.599294760652174
"1266",3,11,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.0902807576630435
"1267",3,11,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",-0.097454996626087
"1268",3,11,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.456170108913043
"1269",3,11,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.668340527608696
"1270",3,11,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.0507743652521739
"1271",3,11,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.0507743652521739
"1272",3,11,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.127017223413043
"1273",3,11,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.339349828493478
"1274",3,11,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.677750588478261
"1275",3,11,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.137123060369565
"1276",3,11,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.173661753717391
"1277",3,11,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.380559426947826
"1278",3,11,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.714229669347826
"1279",3,12,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.155059344591837
"1280",3,12,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.155059344591837
"1281",3,12,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.0210195908734694
"1282",3,12,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.0582370631293878
"1283",3,12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.160477698163265
"1284",3,12,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.32460315322449
"1285",3,12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.175400534081633
"1286",3,12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.0352635051020408
"1287",3,12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.0837388761326531
"1288",3,12,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.297628260513673
"1289",3,12,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.297628260513673
"1290",3,12,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.184678151653061
"1291",3,12,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.0852498507734694
"1292",3,12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.0720253979114286
"1293",3,12,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",0.0778911164081633
"1294",3,12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",0.185086324497959
"1295",3,12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.292275606416327
"1296",3,12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.122581296953673
"1297",3,13,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.1252728428
"1298",3,13,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.1252728428
"1299",3,13,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",0.0382314636778571
"1300",3,13,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.0136310014119048
"1301",3,13,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.254523951428571
"1302",3,13,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.251491361928571
"1303",3,13,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.202433560952381
"1304",3,13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.107659013119048
"1305",3,13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.225256405980952
"1306",3,13,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",0.172170109571429
"1307",3,13,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.172170109571429
"1308",3,13,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",0.175064210457143
"1309",3,13,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.125844699740476
"1310",3,13,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.249288016357143
"1311",3,13,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.0622087382523809
"1312",3,13,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",0.127303939771429
"1313",3,13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.297185415238095
"1314",3,13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.336723585357143
"1315",3,14,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",0.185537706866667
"1316",3,14,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.185537706866667
"1317",3,14,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",0.0353601375466667
"1318",3,14,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",0.166340011842444
"1319",3,14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.275120883488889
"1320",3,14,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.471905155133333
"1321",3,14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",0.186223478065556
"1322",3,14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.0787568406777778
"1323",3,14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.254747132274667
